seat_name,party,name,vote,center,division_id,total_center,time,source
Sherpur-3,Islami Andolan Bangladesh,Md. Shariful Islam,,,7,126,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,JaPa,Abu Md. Musa Sarkar,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,CPB,Emdadul Haque Millat,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,BNP,Md. Abu Wahab Akand Wahid,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,Islami Andolan Bangladesh,Md. Nasir Uddin,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,Ganosamhati Andolon (Saki),Mostafizur Rahman,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,Jamaat,Mohammad Kamrul Ahsan,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-2,Islami Andolan Bangladesh,Mohammad Sirajul Islam,,,7,174,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-2,Jamaat,Md. Matiur Rahman Akand,,,7,174,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-2,AB Party,Md. Rafiqul Islam,,,7,174,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-2,BNP,Mohammad Zakir Hossain,,,7,174,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-2,Ganosamhati Andolon (Saki),Mohammad Nazrul Islam,,,7,174,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-3,BNP,Md. Akhtarul Alam,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-3,Jamaat,Md. Kamrul Hasan,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-3,Islami Andolan Bangladesh,Md. Nure Alam Siddique,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-4,BNP,Dr. Md. Mahabubur Rahman,,,7,177,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-4,Jamaat,Md. Asaduzzaman,,,7,177,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-4,Islami Andolan Bangladesh,Md. Ibrahim Khalilullah,,,7,177,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-4,JaPa,Md. Jahirul Islam,,,7,177,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-5,JaPa,Fakhrul Imam,,,7,104,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-5,BNP,Lutfullah-el-Mazed,,,7,104,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-5,Islami Andolan Bangladesh,Shah Nurul Kabir,,,7,104,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-6,BNP,Yaser Khan Chowdhury,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-6,Gano Forum,Md. Latiful Bari (Hamim),,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-6,Islami Andolan Bangladesh,Md. Saeedur Rahman,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-6,JaPa,Hasmat Mahmud,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-7,Ganosamhati Andolon (Saki),A. K. M. Shamsul Alam,,,7,120,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-7,JaPa,Md. Al Amin (Sohan),,,7,120,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-7,Jamaat,Md. Ismail,,,7,120,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-7,CPB,Md. Saifus Salehin,,,7,120,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-7,Islami Andolan Bangladesh,Md. Habibullah Belali,,,7,120,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-7,BNP,Mohammad Akhtaruzzaman,,,7,120,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-8,NCP,Zahidul Islam,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-8,BNP,Fakhr Uddin Ahmed,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-8,Islami Andolan Bangladesh,Md. Mostafa Kamal,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-9,Bangladesh Khelafat Majlish,Golam Rabbani,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-9,BNP,Barrister Kaiser Kamal,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-9,JaPa,Md. Anwar Hossain Khan,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-9,Islami Andolan Bangladesh,Md. Abdul Mannan (Sohag),,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-9,CPB,Md. Alkas Uddin Mir,,,7,121,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-10,Islami Andolan Bangladesh,Abdul Qayyum,,,7,111,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-10,JaPa,A. B. M. Rafiqul Haque Talukder,,,7,111,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-10,BNP,Md. Anwarul Haque,,,7,111,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-10,NCP,Md. Fahim Rahman Khan Pathan,,,7,111,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-11,JaPa,Md. Abul Hossain Talukder,,,7,105,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-11,Jamaat,Md. Khairul Kabir Niyogi,,,7,105,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-11,Islami Andolan Bangladesh,Md. Zakir Hossain,,,7,105,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-11,BNP,Rafiqul Islam Hilali,,,7,105,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-1,CPB,Jolly Talukder,,,7,124,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-1,Jamaat,Md. Al-Helal,,,7,124,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-1,Islami Andolan Bangladesh,Md. Mokhlesur Rahman,,,7,124,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-1,BNP,Md. Lutfuzzaman Babar,,,7,124,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-2,Jamaat,Masum Mustafa,,,7,172,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-2,BNP,Md. Abu Taher Talukder,,,7,172,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-2,Islami Andolan Bangladesh,Md. Nurul Islam,,,7,172,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-3,Jamaat,A. K. M. Aminul Islam,,,7,149,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-3,BNP,M. A. Hannan,,,7,149,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-3,JaPa,Md. Shah Alam,,,7,149,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-3,Islami Andolan Bangladesh,Hussain Ahmed,,,7,149,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-4,NCP,Ashraf Uddin,,,7,147,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-4,JaPa,Adv. Md. Ziaul Haque Mridha,,,7,147,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-4,Islami Andolan Bangladesh,Nesar Ahmad,,,7,147,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-4,Jamiat Ulema-e-Islam Bangladesh,Mohammad Junayed Al Habib,,,7,147,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-5,NCP,Ataullah,,,7,81,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-5,Islami Andolan Bangladesh,Niazul Karim,,,7,81,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-5,BNP,Md. Khaled Hossain Mahbub,,,7,81,2026-02-12 15:56:06.220455+00:00,dt
Netrokona-5,JaPa,Md. Rezaul Islam Bhuiyan,,,7,81,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-1,JaPa,Abdur Rab Chowdhury,,,8,168,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-1,Jamaat,Mahmudul Hasan,,,8,168,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-1,JaPa,Md. Rezaul Mostafa,,,8,168,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-1,BNP,Sarwar Jamal Nizam,,,8,168,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-2,BNP,Alhaj Jasim Uddin Ahmed,,,8,111,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-2,JaPa,H. M. Iliyas,,,8,111,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-2,Islami Andolan Bangladesh,Mohammad Abdul Hamid,,,8,111,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-2,JaPa,Mohammad Badsha Mia,,,8,111,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-2,JaPa,Mohammad Mizanul Haque Chowdhury,,,8,111,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-2,JaPa,Shafiqul Islam Rahi,,,8,111,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-3,BNP,Nazmul Mostafa Amin,,,8,145,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-3,Islami Andolan Bangladesh,Shariful Alam Chowdhury,,,8,145,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-3,Jamaat,Shahjahan Chowdhury,,,8,145,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-4,BNP,Mishkatul Islam Chowdhury,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-4,Jamaat,Mohammad Jahirul Islam,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-4,JaPa,Mohammad Liaqat Ali,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-4,Islami Andolan Bangladesh,Hafez Ruhullah,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-5,Jamaat,Abdullah Al Faruq,,,8,164,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-5,Islami Andolan Bangladesh,Md. Sarwar Alam Kutubi,,,8,164,2026-02-12 15:56:06.220455+00:00,dt
Sunamganj-5,BNP,Salahuddin Ahmed,,,8,164,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-1,BNP,Alamgir Muhammad Mahfuz Ullah Farid,,,8,215,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-1,Jamaat,A. H. M. Hamidur Rahman Azad,,,8,215,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-1,Islami Andolan Bangladesh,Ziaul Haque,,,8,215,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-1,JaPa,Md. Mahmudul Karim,,,8,215,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-2,Islami Andolan Bangladesh,Amirul Islam,,,8,128,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-2,JaPa,Jagadish Barua,,,8,128,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-2,BNP,Lutfur Rahman,,,8,128,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-2,Jamaat,Shahidul Alam (Bahadur),,,8,128,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-3,Jamaat,Nur Ahmed Anwari,,,8,151,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-3,Islami Andolan Bangladesh,Nurul Haque,,,8,151,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-3,BNP,Shahjahan Chowdhury,,,8,151,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,BNP,Abdul Wadud Bhuiyan,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,JaPa,Ushyepru Marma,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,JaPa,Jiruna Tripura,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,JaPa,Dharma Jyoti Chakma,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,JaPa,Mithila Roaza,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,Jamaat,Md. Yakub Ali,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,Islami Andolan Bangladesh,Md. Kawsar,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,JaPa,Md. Nur Islam,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-4,JaPa,Samiran Dewan,,,8,169,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-5,BNP,Dipen Dewan,3746.0,4.0,8,158,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-5,Bangladesh Khelafat Majlish,Muhammad Abu Bakar Siddique,12.0,4.0,8,158,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-5,JaPa,Ashok Talukder,,4.0,8,158,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-5,Islami Andolan Bangladesh,Md. Jasim Uddin,,4.0,8,158,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-6,BNP,Saching Pru,6713.0,9.0,8,192,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-6,NCP,Abu Sayeed Md. Suja Uddin,1203.0,9.0,8,192,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-6,JaPa,Abu Zafar Mohammad Waliullah,,9.0,8,192,2026-02-12 15:56:06.220455+00:00,dt
Sylhet-6,Islami Andolan Bangladesh,Md. Abul Kalam Azad,,9.0,8,192,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-1,CPB,Abdur Rahman,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-1,Jamaat,A. K. M. Fakhruddin Razi,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-1,Islami Andolan Bangladesh,Md. Atiqur Rahman Khan,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-1,BNP,Md. Abdullah,,,8,112,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-2,BNP,Abdus Salam Azad,,,8,103,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-2,Islami Andolan Bangladesh,K. M. Billal,,,8,103,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-2,NCP,Majedul Islam,,,8,103,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-2,JaPa,Md. Noman Mia,,,8,103,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-3,Bangladesh Khelafat Majlish,Noor Hossain Noorani,,,8,174,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-3,JaPa,Md. Arifuzzaman (Didar),,,8,174,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-3,BNP,Md. Kamruzzaman,,,8,174,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-3,CPB,Sheikh Md. Kamal Hossain,,,8,174,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-3,Islami Andolan Bangladesh,Suman Dewan,,,8,174,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-4,BNP,Khandaker Abu Ashfaq,5689.0,8.0,8,160,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-4,Jamaat,Mohammad Nazrul Islam,5599.0,8.0,8,160,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-4,Islami Andolan Bangladesh,Nurul Islam,,8.0,8,160,2026-02-12 15:56:06.220455+00:00,dt
Moulvibazar-4,JaPa,Md. Nasir Uddin Molla,,8.0,8,160,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-1,Jamaat,Md. Abdul Haque,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-1,BNP,Md. Amanullah Aman,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-1,Islami Andolan Bangladesh,Md. Jahirul Islam,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-2,BNP,Gayeshwar Chandra Roy,,,8,150,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-2,Gano Forum,Muhammad Rawshan Yazdani,,,8,150,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-2,JaPa,Md. Faruk,,,8,150,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-2,Ganosamhati Andolon (Saki),Md. Bacchu Bhuiyan,,,8,150,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-2,Jamaat,Md. Shahinur Islam,,,8,150,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-2,Islami Andolan Bangladesh,Md. Sultan Ahmad Khan,,,8,150,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-3,BNP,Tanvir Ahmed,,,8,131,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-3,CPB,Mohammad Firoz Alam,,,8,131,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-3,Jamaat,Syed Zainul Abedin,,,8,131,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-3,Islami Andolan Bangladesh,Syed Md. Mosaddeq Billah,,,8,131,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-4,CPB,Tofazzal Hossain Mostafa,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-4,Islami Andolan Bangladesh,Md. Ibrahim,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-4,BNP,Md. Nabi Ullah,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Habiganj-4,Jamaat,Mohammad Kamal Hossain,,,8,177,2026-02-12 15:56:06.220455+00:00,dt
Barguna-1,Jamaat,Md. Shafiqul Islam,18147,19,1,187,2026-02-12 17:39:54.449789+00:00,dt
Barguna-1,BNP,Md. Shahidul Alam Talukder,9543,19,1,187,2026-02-12 17:39:54.449789+00:00,dt
Barguna-1,Islami Andolan Bangladesh,Malek Hossain,,19,1,187,2026-02-12 17:39:54.449789+00:00,dt
Barguna-1,AB Party,Md. Ruhul Amin,,19,1,187,2026-02-12 17:39:54.449789+00:00,dt
Barguna-2,Islami Andolan Bangladesh,Md. Abu Bakkar Siddiqui,,25,1,114,2026-02-12 17:39:54.449789+00:00,dt
Barguna-2,Jamaat,Mohammad Shah Alam,,25,1,114,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-1,BNP,A. B. M. Mosharraf Hossain,122767,111,1,159,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-1,Islami Andolan Bangladesh,Mostafizur Rahman,69036,111,1,159,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-1,Khelafat Majlish,Dr. Jahir Uddin Ahmed,,111,1,159,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-2,Jamaat,Md. Nazrul Islam,63352,96,1,114,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-2,JaPa,Md. Akbar Hossain,,96,1,114,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-2,Islami Andolan Bangladesh,Md. Obaidur Rahman,,96,1,114,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-3,Jamaat,Mohammad Fazlul Karim,"93,498",138,1,124,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-3,BNP,Md. Hafiz Ibrahim,"1,21,005",138,1,124,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-3,JaPa,Advocate Md. Jahangir Alam Ritu,,138,1,124,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-4,BNP,"Hafiz Uddin Ahmed, Bir Bikram",151774,119,1,110,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-4,JaPa,Md. Kamal Uddin,,119,1,110,2026-02-12 17:39:54.449789+00:00,dt
Patuakhali-4,Islami Andolan Bangladesh,Md. Mosleh Uddin,,119,1,110,2026-02-12 17:39:54.449789+00:00,dt
Bhola-1,Islami Andolan Bangladesh,Abul Mokarram Md. Kamal Uddin,,,1,114,2026-02-12 17:39:54.449789+00:00,dt
Bhola-1,JaPa,Md. Mizanur Rahman,,,1,114,2026-02-12 17:39:54.449789+00:00,dt
Bhola-1,BNP,Mohammad Nurul Islam,,,1,114,2026-02-12 17:39:54.449789+00:00,dt
Bhola-1,Jamaat,Mohammad Mostafa Kamal,,,1,114,2026-02-12 17:39:54.449789+00:00,dt
Bhola-2,BNP,Zahir Uddin Swapan,,,1,138,2026-02-12 17:39:54.449789+00:00,dt
Bhola-2,Jamaat,Md. Kamrul Islam Khan,,,1,138,2026-02-12 17:39:54.449789+00:00,dt
Bhola-2,Islami Andolan Bangladesh,Md. Rasel Sardar,,,1,138,2026-02-12 17:39:54.449789+00:00,dt
Bhola-3,Jamaat,Abdul Mannan,,,1,119,2026-02-12 17:39:54.449789+00:00,dt
Bhola-3,JaPa,M. A. Jalil,,,1,119,2026-02-12 17:39:54.449789+00:00,dt
Bhola-3,Islami Andolan Bangladesh,Mohammad Nesar Uddin,,,1,119,2026-02-12 17:39:54.449789+00:00,dt
Bhola-3,BNP,Sardar Sarfuddin Ahmed,,,1,119,2026-02-12 17:39:54.449789+00:00,dt
Bhola-4,JaPa,Golam Kibria Tipu,,,1,155,2026-02-12 17:39:54.449789+00:00,dt
Bhola-4,BNP,Zainul Abedin,,,1,155,2026-02-12 17:39:54.449789+00:00,dt
Bhola-4,Islami Andolan Bangladesh,Muhammad Sirajul Islam,,,1,155,2026-02-12 17:39:54.449789+00:00,dt
Bhola-4,AB Party,Mohammad Asaduzzaman Bhuiyan,,,1,155,2026-02-12 17:39:54.449789+00:00,dt
Barisal-1,BNP,Md. Rajib Ahsan,,,1,129,2026-02-12 17:39:54.449789+00:00,dt
Barisal-1,Jamaat,Mohammad Abdul Jabbar,,,1,129,2026-02-12 17:39:54.449789+00:00,dt
Barisal-1,Islami Andolan Bangladesh,Syed Eshaq Md. Abul Khayer,,,1,129,2026-02-12 17:39:54.449789+00:00,dt
Barisal-2,JaPa,Akhtar Rahman,,,1,136,2026-02-12 17:39:54.449789+00:00,dt
Barisal-2,Islami Andolan Bangladesh,Mufti Syed Md. Fayzul Karim,,,1,136,2026-02-12 17:39:54.449789+00:00,dt
Barisal-2,BNP,Md. Mojibur Rahman Sarwar,,,1,136,2026-02-12 17:39:54.449789+00:00,dt
Barisal-3,BNP,Abul Hossain Khan,,,1,124,2026-02-12 17:39:54.449789+00:00,dt
Barisal-3,Islami Andolan Bangladesh,Mufti Syed Md. Fayzul Karim,,,1,124,2026-02-12 17:39:54.449789+00:00,dt
Barisal-3,Jamaat,Md. Mahmudunnabi,,,1,124,2026-02-12 17:39:54.449789+00:00,dt
Barisal-4,Islami Andolan Bangladesh,Ibrahim,,,1,149,2026-02-12 17:39:54.449789+00:00,dt
Barisal-4,JaPa,M. Main Alam Firozi,,,1,149,2026-02-12 17:39:54.449789+00:00,dt
Barisal-4,Jamaat,Foyzul Haque,,,1,149,2026-02-12 17:39:54.449789+00:00,dt
Barisal-4,JaPa,Md. Kamruzzaman Khan,,,1,149,2026-02-12 17:39:54.449789+00:00,dt
Barisal-4,JaPa,Md. Sabbir Ahmed,,,1,149,2026-02-12 17:39:54.449789+00:00,dt
Barisal-4,BNP,Rafiqul Islam Jamal,,,1,149,2026-02-12 17:39:54.449789+00:00,dt
Barisal-5,BNP,Israt Sultana Elen Bhutto," 56,672",63,1,176,2026-02-12 17:39:54.449789+00:00,dt
Barisal-5,Jamaat,S. M. Niamul Karim,"29,472",63,1,176,2026-02-12 17:39:54.449789+00:00,dt
Barisal-5,Islami Andolan Bangladesh,Muhammad Sirajul Islam Siraji,,63,1,176,2026-02-12 17:39:54.449789+00:00,dt
Barisal-5,JaPa,Md. Nuruddin Sardar,,63,1,176,2026-02-12 17:39:54.449789+00:00,dt
Barisal-5,JaPa,Syed Razzak Ali,,63,1,176,2026-02-12 17:39:54.449789+00:00,dt
Barisal-6,BNP,Alamgir Hossain,,,1,113,2026-02-12 17:39:54.449789+00:00,dt
Barisal-6,Jamaat,Masud Saeedi,,,1,113,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-1,BNP,Ahmed Sohel Manjur,,,1,90,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-1,AB Party,Faisal Khan,,,1,90,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-1,Islami Andolan Bangladesh,Md. Abul Kalam Azad,,,1,90,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-1,Jamaat,Shamim Saeedi,,,1,90,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-2,JaPa,Md. Mashrekul Azam (Rabi),,,1,147,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-2,Islami Andolan Bangladesh,Md. Rustam Ali Farazi,,,1,147,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-2,BNP,Md. Ruhul Amin Dulal,,,1,147,2026-02-12 17:39:54.449789+00:00,dt
Jhalokati-2,NCP,Md. Shamim Hamidi,,,1,147,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-1,BNP,Fakir Mahbub Anam,,,1,167,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-1,Jamaat,Muhammad Abdullahel Kafi,,,1,167,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-1,JaPa,Muhammad Ilias Hossain,,,1,167,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-1,JaPa,Md. Asadul Islam,,,1,167,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-1,JaPa,Mohammad Ali,,,1,167,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-1,Islami Andolan Bangladesh,Md. Harun Or Rashid,,,1,167,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-2,BNP,Md. Abdus Salam Pintu,,,1,169,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-2,Islami Andolan Bangladesh,Md. Monowar Hossain Sagar,,,1,169,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-2,Jamaat,Md. Humayun Kabir,,,1,169,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-2,JaPa,Md. Humayun Kabir Talukdar,,,1,169,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-3,JaPa,Ainin Nahar,,,1,84,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-3,BNP,S. M. Obaidul Haque,,,1,84,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-3,Islami Andolan Bangladesh,Md. Rezaul Karim,,,1,84,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-3,JaPa,Md. Lutfar Rahman Khan Azad,,,1,84,2026-02-12 17:39:54.449789+00:00,dt
Pirojpur-3,NCP,Saifullah Haider,,,1,84,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-1,JaPa,Amir Uddin Ahmed (Dalu),,,2,79,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-1,BNP,Ishraq Hossain,,,2,79,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-1,Jamaat,Md. Abdul Mannan,,,2,79,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-1,Islami Andolan Bangladesh,Md. Abdur Rahman,,,2,79,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-2,Jamaat,Md. Enayet Ullah,,,2,132,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-2,BNP,Hamidur Rahman,,,2,132,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-3,NCP,Muhammad Nasiruddin Patwari,1896,5,2,192,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-3,BNP,Mirza Abbas Uddin Ahmed,1249,5,2,192,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-3,Islami Andolan Bangladesh,Kefayet Ullah,,5,2,192,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-3,CPB,Tridip Kumar Saha,,5,2,192,2026-02-12 17:39:54.449789+00:00,dt
Brahmanbaria-4,JaPa,Kazi Abul Khair,,,2,118,2026-02-12 17:39:54.449789+00:00,dt
